Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate
Hahahahaha Guy Bassmaster Charakter Teste Bassmaster halbbenzirkte Charakterkreuz Eyed Like Guy,de_translation,hahahahaha guy bassmaster character teste bassmaster semi retarded character cross eyed like guy,1,True,False,False,False,False,False,False,False,False
childish cop sleep night,en_original,childish cop sleep night,0,False,False,False,False,False,False,False,False,False
Noche de sueño de policía infantil,es_translation,childish cop sleep night,0,False,False,False,False,False,False,False,False,False
COP enfantin endormi nuit,fr_translation,childish cop sleep night,0,False,False,False,False,False,False,False,False,False
kindliche Polizist Schlaf Nacht,de_translation,childish cop sleep night,0,False,False,False,False,False,False,False,False,False
completely idiot have minutrs fame,en_original,completely idiot have minutrs fame,1,True,False,False,False,False,False,False,False,False
completamente idiota tiene fama de minutrs,es_translation,completely idiot have minutrs fame,1,True,False,False,False,False,False,False,False,False
complètement idiot a la renommée MinUTRS,fr_translation,completely idiot have minutrs fame,1,True,False,False,False,False,False,False,False,False
Ganz Idiot hat einen Minutrs -Ruhm,de_translation,completely idiot have minutrs fame,1,True,False,False,False,False,False,False,False,False
hope god guy fall banana tailpipe bullshit news give,en_original,hope god guy fall banana tailpipe bullshit news give,1,True,False,False,False,False,False,False,False,False
espero que dios guy caiga banano tupipe bullshit news dar,es_translation,hope god guy fall banana tailpipe bullshit news give,1,True,False,False,False,False,False,False,False,False
Hope God Guy Fall Fall Banana Tapipe Bullshit News Give,fr_translation,hope god guy fall banana tailpipe bullshit news give,1,True,False,False,False,False,False,False,False,False
"Ich hoffe, Gott fällt Banana Tailrope Bullshit News Geben Sie",de_translation,hope god guy fall banana tailpipe bullshit news give,1,True,False,False,False,False,False,False,False,False
cnn bullcrap,en_original,cnn bullcrap,1,True,False,False,False,False,False,False,False,False
alright entire case crap people say white people racist call bad name racist like extensive investigation prove boy death self defense defend kkk thing defend helpless citizen ferguson boy die care white black care people ferguson treat town care incident hold memorial express feeling help justice matter boy dead grand jury decide,en_original,alright entire case crap people say white people racist call bad name racist like extensive investigation prove boy death self defense defend kkk thing defend helpless citizen ferguson boy die care white black care people ferguson treat town care incident hold memorial express feeling help justice matter boy dead grand jury decide,0,False,False,False,False,False,False,False,False,False
"Muy bien casero entero, la gente dice que las personas blancas llaman mal nombre racista como una investigación extensa demuestra el niño Death Affolen Defiend Kkk Thing Defiende el ciudadano indefenso Ferguson Boy Die Cuidad",es_translation,alright entire case crap people say white people racist call bad name racist like extensive investigation prove boy death self defense defend kkk thing defend helpless citizen ferguson boy die care white black care people ferguson treat town care incident hold memorial express feeling help justice matter boy dead grand jury decide,0,False,False,False,False,False,False,False,False,False
bien de la merde entière des gens disent que les blancs racistes appellent mauvais nom raciste comme une enquête approfondie prouvent le garçon de la mort de la mort défense défendre kkk chose défendre les citoyens impuissants Ferguson garçon mourir de soins blancs noirs cages ferguson traiter les soins de la ville,fr_translation,alright entire case crap people say white people racist call bad name racist like extensive investigation prove boy death self defense defend kkk thing defend helpless citizen ferguson boy die care white black care people ferguson treat town care incident hold memorial express feeling help justice matter boy dead grand jury decide,0,False,False,False,False,False,False,False,False,False
"Okay, ganzer Fall Mist Leute sagen, weiße Menschen rassistisch rassistisch nennen rassistisch wie umfangreiche Ermittlungen beweisen, Junge Tod Selbstverteidigung verteidigen KKK -Ding, die hilflose Bürger Ferguson Boy Die Pflege weiße Schwarze Pflege Menschen Ferguson behandeln Stadtpflege Vorfall Hold Memorial Express Feeling Justiz",de_translation,alright entire case crap people say white people racist call bad name racist like extensive investigation prove boy death self defense defend kkk thing defend helpless citizen ferguson boy die care white black care people ferguson treat town care incident hold memorial express feeling help justice matter boy dead grand jury decide,0,False,False,False,False,False,False,False,False,False
guy know happen hand,en_original,guy know happen hand,0,False,False,False,False,False,False,False,False,False
El chico sabe que sucede la mano,es_translation,guy know happen hand,0,False,False,False,False,False,False,False,False,False
Guy Know the arrive Hand,fr_translation,guy know happen hand,0,False,False,False,False,False,False,False,False,False
"Typ, der weiß, Hand passieren",de_translation,guy know happen hand,0,False,False,False,False,False,False,False,False,False
ayy cnn lookin like pussy,en_original,ayy cnn lookin like pussy,1,True,False,False,True,False,False,False,False,False
ayy cnn se ve como coño,es_translation,ayy cnn lookin like pussy,1,True,False,False,True,False,False,False,False,False
ayy cnn ressemble à la chatte,fr_translation,ayy cnn lookin like pussy,1,True,False,False,True,False,False,False,False,False
ayy cnn sieht wie Muschi aus,de_translation,ayy cnn lookin like pussy,1,True,False,False,True,False,False,False,False,False
smirconnish handed guy world guy masri idiot,en_original,smirconnish handed guy world guy masri idiot,1,True,False,False,False,False,False,False,False,False
Smirconnish Domed Guy World Guy Masri Idiot,es_translation,smirconnish handed guy world guy masri idiot,1,True,False,False,False,False,False,False,False,False
Smirconnish remis mec world guy masri idiot,fr_translation,smirconnish handed guy world guy masri idiot,1,True,False,False,False,False,False,False,False,False
masri total idiot know evidence come conclusion instead clue attack cop try gun rush finally get car shoot duhhh masri brown icecream beat ground defend btw brown momma gramma violently assault people sell shirt memory brown people hospital steal money trash shop probably charge know sort mentality brown raise thug wanna cause death,en_original,masri total idiot know evidence come conclusion instead clue attack cop try gun rush finally get car shoot duhhh masri brown icecream beat ground defend btw brown momma gramma violently assault people sell shirt memory brown people hospital steal money trash shop probably charge know sort mentality brown raise thug wanna cause death,1,True,False,False,False,True,True,False,False,False
